"SNP","rs997368"
"rs781498",-0.0195361990481615
"rs12192272",0.0520475432276726
"rs12198382",0.0250302981585264
"rs12212079",0.0250591281801462
"rs12193688",0.0245745051652193
"rs12193990",0.0245775077491999
"rs781497",-0.0220841933041811
"rs78437729",-0.0208670701831579
"rs75747788",0.0512348376214504
"rs113264901",0.024595370516181
"rs706956",-0.0192804764956236
"rs781496",0.00183380162343383
"rs76492254",-0.0292793735861778
"rs117593198",-0.020866496488452
"rs781495",-0.00758100673556328
"rs9398250",-0.0341077484190464
"rs140815226",-0.0208644159138203
"rs117335957",-0.0208649206906557
"rs781494",-0.0075803529471159
"rs79973403",-0.0208640042692423
"rs187217348",-0.028484208509326
"rs192138815",-0.0290181096643209
"rs1279481",0.00183058204129338
"rs12190895",0.0512294434010983
"rs79748861",-0.0208617486059666
"rs9384763",-0.0274875313043594
"rs12205660",0.0246269423514605
"rs118153770",-0.0208407081663609
"rs150886216",-0.0208397191017866
"rs143104333",-0.0208402071148157
"rs117201425",-0.0208837762475014
"rs112621309",0.0512343235313892
"rs4409215",-0.0209457501769066
"rs112959984",0.051242284476757
"rs2665360",-0.019470477476716
"rs11153262",-0.0275513008236885
"rs1704719",0.00185646442696452
"rs1767975",0.00185589259490371
"rs13218115",-0.0170978959649801
"rs1704720",-0.00821480806916952
"rs1704721",-0.0283069685101509
"rs1704723",-0.0195042788982391
"rs77187051",-0.0208420697599649
"rs78974474",-0.020853940397501
"rs77804479",-0.0275014601647854
"rs9374216",-0.00764727266505361
"rs74998780",-0.020849009975791
"rs79491951",-0.0276422183960676
"rs77287192",-0.027425454929471
"rs79818865",-0.00435920525342226
"rs1704724",-0.0270910579711199
"rs9487557",0.058818131685257
"rs1767976",-0.0272085051983595
"rs9487558",0.0588999427855015
"rs58557575",-0.0274225883185863
"rs57054902",-0.0274580344557762
"rs142272881",0.0578391216695309
"rs1614538",-0.0271279010921717
"rs12055496",-0.0181459281593561
"rs12055492",-0.0181508176028728
"rs1279475",-0.0184661019593477
"rs77515270",0.0578375980257988
"rs57269923",0.0588321685791016
"rs7755678",0.0125424936413765
"rs150735558",-0.00917297042906284
"rs7756218",-0.0269122496247292
"rs117230985",-0.0297751519829035
"rs9374219",-0.027372170239687
"rs111597993",0.0279533751308918
"rs1279474",-0.0180450454354286
"rs76178978",-0.0392955578863621
"rs9398253",-0.0273670628666878
"rs143230702",-0.00269268127158284
"rs781500",-0.00590636394917965
"rs9372273",-0.0268098562955856
"rs17743512",-0.029182706028223
"rs113532354",0.028026033192873
"rs76411645",0.0279817171394825
"rs781499",-0.0183661971241236
"rs58025291",-0.0269011799246073
"rs7754959",-0.0268780644983053
"rs7755061",-0.0268904808908701
"rs35121100",0.0162313859909773
"rs186009076",-0.00752077857032418
