"SNP","rs10847864"
"rs2230681",-0.0169428829103708
"rs55826938",0.00957426428794861
"rs61954311",0.00350844860076904
"rs1168674",-0.0164603255689144
"rs7978966",-0.0204375628381968
"rs117545821",0.080732524394989
"rs59517025",0.00973075069487095
"rs11043233",0.00755897397175431
"rs76941510",-0.0421020165085793
"rs7964357",-0.0204281937330961
"rs34149356",0.0160442963242531
"rs138268011",-0.0256329402327538
"rs139207417",-0.0405178964138031
"rs1169074",0.015739293769002
"rs3887885",0.00735491933301091
"rs113298392",0.0274931713938713
"rs2596137",-0.0105538871139288
"rs2309274",-0.0103975785896182
"rs1168661",0.00991607457399368
"rs483416",0.00990158319473267
"rs482421",0.00990262068808079
"rs7309024",0.00726892054080963
"rs11043236",-0.0457019917666912
"rs11615980",0.00802434701472521
"rs1168658",0.00991796236485243
"rs56177852",0.00960162188857794
"rs74240727",0.00956449843943119
"rs74421874",0.0095744002610445
"rs3825172",0.00957947038114071
"rs11043237",-0.00020647281780839
"rs58379261",0.00962382648140192
"rs7137218",0.0042510349303484
"rs7314056",-0.0163639783859253
"rs1795967",-0.0163426995277405
"rs150211452",0.00940312910825014
"rs2928282",0.015790032222867
"rs7958406",-0.0143938334658742
"rs7132055",0.00785564724355936
"rs895960",0.0157128125429153
"rs117687237",-0.0235620010644197
"rs76157271",0.00930479262024164
"rs7313252",0.00371742434799671
"rs1720035",0.0157274287194014
"rs4760108",0.00960159860551357
"rs4069666",0.00959348771721125
"rs7970565",0.00375495525076985
"rs2688412",-0.0163519792258739
"rs113810917",0.027616698294878
"rs74240728",-0.0204996336251497
"rs1678964",-0.0449731312692165
"rs150161518",-0.040418453514576
"rs75332272",-0.0204733945429325
"rs73229956",0.00509337708353996
"rs11043241",-0.00482060201466084
"rs7303125",0.0222184639424086
"rs10840630",0.00498744146898389
"rs508395",0.011187163181603
"rs117327563",-0.0409835167229176
"rs14259",0.0108066070824862
"rs876934",0.0107818618416786
"rs12229068",-0.0129300616681576
"rs58642707",-0.0360390357673168
"rs59695002",-0.0360635407269001
"rs876935",0.0369154810905457
"rs141559222",-0.0602356009185314
"rs2272135",0.0108041651546955
"rs11043242",0.00126471696421504
"rs11043243",0.00497244857251644
"rs75253429",-0.0359523296356201
"rs12579730",0.0110883535817266
"rs75134257",-0.020466472953558
"rs1678967",-0.0157491527497768
"rs2004864",-0.0358115248382092
"rs2004863",-0.0359823517501354
"rs56147702",-0.0328488722443581
"rs12824001",-0.0142277991399169
"rs12824010",0.00175182800740004
"rs79100460",-0.0400568172335625
"rs7138556",-0.0359835028648376
"rs7303779",-0.0363704077899456
"rs72487563",-0.0203268174082041
"rs140552304",-0.0614018626511097
"rs184954033",-0.0612064488232136
"rs2442439",0.0109850438311696
"rs188898855",-0.0225114468485117
"rs77065649",-0.0359996668994427
"rs140792263",0.0107439793646336
"rs2688409",0.0110860299319029
"rs1720068",0.0111034847795963
"rs1720067",-0.0155844297260046
"rs1720066",0.0111189391463995
"rs77649824",-0.0360187254846096
"rs7961894",0.0910662561655045
"rs7314989",-0.0241302233189344
"rs80090724",0.010699930600822
"rs55778445",-0.036039724946022
"rs75394983",-0.0128735341131687
"rs60407987",-0.0439683720469475
"rs11043245",-0.0243264269083738
"rs58326739",-0.0128831239417195
"rs77402508",-0.0360606238245964
"rs74240734",0.0107804611325264
"rs11043246",0.00518180290237069
"rs12578258",0.0107764694839716
"rs142931642",-0.0360502488911152
"rs11043247",-0.0243613719940186
"rs11615745",0.00108075886964798
"rs7313748",0.0108179599046707
"rs1667583",-0.015859292820096
"rs117762475",-0.0199178569018841
"rs1678969",-0.0158020257949829
"rs75857306",-0.0360451266169548
"rs143767821",-0.0191334988921881
"rs78614343",-0.0359426997601986
"rs77540055",-0.0361211150884628
"rs11043249",-0.0209043510258198
"rs11043250",-0.0440159067511559
"rs11043251",0.0048726312816143
"rs10840631",0.00482452474534512
"rs80004222",-0.0203926786780357
"rs6486783",-0.0243640430271626
"rs12824593",0.00485808728262782
"rs77298260",0.0108265345916152
"rs35252940",0.0108231212943792
"rs11043252",-0.020439438521862
"rs1154514",0.00518084084615111
"rs58504997",-0.0204411074519157
"rs141675022",-0.0204497016966343
"rs57161524",-0.0243557766079903
"rs59325626",-0.0204619504511356
"rs10840632",0.00479755597189069
"rs146657840",0.00583318201825023
"rs6486784",-0.0243730433285236
"rs6486785",-0.0209168512374163
"rs1667580",-0.015852015465498
"rs77526229",0.0108552481979132
"rs11609272",0.000734199769794941
"rs80223797",-0.0358818918466568
"rs10840633",0.00443082116544247
"rs11043253",-0.0204763505607843
"rs895958",-0.0159055311232805
"rs74800408",0.0118008125573397
"rs11043254",-0.0209050327539444
"rs113080272",-0.0297346860170364
"rs11043255",-0.0130820283666253
"rs2247139",-0.0156600177288055
"rs80292131",-0.0359740182757378
"rs34768683",-0.0122500592842698
"rs2922797",0.0177333299070597
"rs2948664",0.0177363120019436
"rs2948663",0.0177343171089888
"rs189392453",0.0322253294289112
"rs2688411",0.0177315920591354
"rs11043256",-0.0238273739814758
"rs11043257",-0.0121254427358508
"rs1667586",0.0177363604307175
"rs1720037",0.00485682860016823
"rs80146824",-0.0359610468149185
"rs56304060",-0.0237985644489527
"rs182901259",-0.0402507148683071
"rs150534128",0.0938011780381203
"rs1678951",-0.0161195527762175
"rs59972569",0.0107147861272097
"rs1720033",0.00445018336176872
"rs529736",-0.00189834972843528
"rs1720030",0.0172156691551208
"rs1678952",0.0172121487557888
"rs1678953",0.0171972811222076
"rs1375655",0.0171421319246292
"rs1375654",0.0171434246003628
"rs79132898",-0.0358682908117771
"rs7134726",-0.0238015204668045
"rs686220",0.0172130949795246
"rs12822775",0.00401256280019879
"rs1630699",0.0172096565365791
"rs1630694",0.0473883971571922
"rs76025563",0.0107945343479514
"rs78910014",-0.035740502178669
"rs12579389",0.0110583817586303
"rs693277",-0.0167285036295652
"rs11612028",0.00400855066254735
"rs1375653",0.0174596179276705
"rs79877966",-0.0358686074614525
"rs1667584",-0.0167337097227573
"rs1177588",0.0174686089158058
"rs1185260",-0.0167375132441521
"rs7138296",-0.0129697602242231
"rs11043263",-0.012987719848752
"rs143663440",0.0110600804910064
"rs1169070",0.00436115544289351
"rs112283770",-0.0358803607523441
"rs1169071",0.00436787027865648
"rs117525399",-0.0358534790575504
"rs1154513",-0.0170192997902632
"rs11043265",-0.0242810267955065
"rs113493640",-0.011956156231463
"rs11043269",-0.0231681428849697
"rs58026220",-0.035781517624855
"rs7139277",-0.0231463070958853
"rs11043271",0.00385382166132331
"rs830124",-0.0161545872688293
"rs17852561",0.0110796187072992
"rs7300379",-0.0231520924717188
"rs75883955",-0.058219451457262
"rs10840635",-0.0231615081429482
"rs55672401",-0.0216676630079746
"rs493519",-0.0160054583102465
"rs7314835",-0.0231410600244999
"rs830125",-0.0351207107305527
"rs830126",-0.0159669108688831
"rs11043273",-0.0327609591186047
"rs56040016",-0.0113804060965776
"rs830127",-0.019138915464282
"rs11615667",0.0860663652420044
"rs2309275",0.0105404192581773
"rs117750531",0.00391288381069899
"rs80210329",0.0106480689719319
"rs59922210",-0.0129501633346081
"rs11043275",-0.0113988574594259
"rs2177330",-0.0190050452947617
"rs60620185",-0.0348672717809677
"rs73217747",-0.0248417817056179
"rs1184893",0.0158818066120148
"rs1177589",-0.00263727409765124
"rs7314352",-0.0348689369857311
"rs1169081",0.010397613979876
"rs11043276",-0.0229762848466635
"rs7294535",-0.0348110161721706
"rs75866539",-0.0127137620002031
"rs853758",-0.0175922028720379
"rs144031880",-0.0300250463187695
"rs658957",-0.00307311350479722
"rs117330167",-0.0344719365239143
"rs671293",-0.00328928651288152
"rs1169080",-0.0175838265568018
"rs11043277",-0.0129454620182514
"rs1169079",-0.00327283842489123
"rs11043278",0.00397452851757407
"rs830118",-0.00327745219692588
"rs830116",-0.0176503006368876
"rs77422261",-0.0185239557176828
"rs830115",0.0106704104691744
"rs78982798",0.0123373381793499
"rs116329618",-0.0186328534036875
"rs4069668",-0.0129795400425792
"rs188335715",0.0211161952465773
"rs1169078",0.00735629629343748
"rs34159444",0.00639043003320694
"rs11043279",-0.0284038688987494
"rs1824949",-0.0355446003377438
"rs12230823",-0.0134277837350965
"rs80232902",-0.0356613807380199
"rs12369331",0.00358105963096023
"rs113257394",-0.0357598513364792
"rs1971955",-0.00718310149386525
"rs12817046",0.0926357209682465
"rs147308453",-0.0204963553696871
"rs118030815",0.0280102174729109
"rs146538444",-0.035749938338995
"rs113894533",-0.03574138879776
"rs138644593",-0.0357398688793182
"rs79032542",-0.0357410833239555
"rs1169077",-0.0139310052618384
"rs830123",-0.00542691396549344
"rs830122",-0.0139165744185448
"rs78931805",-0.0303124338388443
"rs11043280",0.00720359664410353
"rs830121",0.00779843190684915
"rs10840637",0.00713459309190512
"rs10431199",-0.0135287949815392
"rs830120",-0.00109471101313829
"rs11043281",-0.0184791628271341
"rs149068737",0.0140851587057114
"rs75408462",-0.035643458366394
"rs1169076",0.0178149491548538
"rs1169075",-0.0229861531406641
"rs7138299",-0.0357005447149277
"rs73415674",-0.0134746730327606
"rs872781",-0.0355016104876995
"rs2076860",-0.0356238707900047
"rs77416975",-0.0355834849178791
"rs149969615",-0.0172804314643145
"rs78182145",-0.0358057916164398
"rs1814592",0.00835542660206556
"rs192944266",-0.0303939450532198
"rs77420122",-0.0356843248009682
"rs1182927",-0.01503368280828
"rs148101272",0.0147629976272583
"rs58158474",-0.0389793291687965
"rs150606834",0.0996917858719826
"rs3741582",-0.0125651815906167
"rs3741581",-0.0353112854063511
"rs7961660",-0.0135119576007128
"rs12809676",0.0067123337648809
"rs1179947",0.0180327352136374
"rs192466095",-0.0160828642547131
"rs150445349",0.0105496123433113
"rs11043285",-0.0136702749878168
"rs149582028",-0.0193768087774515
"rs1169086",0.0066436193883419
"rs78587845",-0.0308893881738186
"rs1169085",-0.0149721512570977
"rs10840639",-0.0123326713219285
"rs1169084",-0.00200729770585895
"rs12231594",-0.0124225663021207
"rs58516770",-0.0311334785073996
"rs141229951",-0.0168832149356604
"rs11043286",-0.0127128604799509
"rs1169083",-0.00262766145169735
"rs56122558",-0.0127520877867937
"rs11043287",-0.0195107962936163
"rs1169082",-0.0151689574122429
"rs58649033",-0.0327954329550266
"rs7294458",-0.0123785845935345
"rs7294829",-0.0308804530650377
"rs11043288",0.0105009917169809
"rs59178789",-0.0309087280184031
"rs7298520",-0.0123765096068382
"rs57298119",-0.0309004653245211
"rs59116149",-0.0308754853904247
"rs58025403",-0.0308886058628559
"rs145216489",-0.039894100278616
"rs7964151",-0.0309017412364483
"rs6486792",-0.0309050735086203
"rs79828625",-0.0253547988831997
"rs56142842",-0.0127347791567445
"rs6486793",-0.0309093240648508
"rs142501623",-0.0309106633067131
"rs1169087",-0.000849679112434387
"rs79073196",-0.0309128127992153
"rs75861030",-0.0309150572866201
"rs73415687",-0.0126857999712229
