"SNP","rs76949143"
"rs10254584",0.188527047634125
"rs188808320",-0.0474041514098644
"rs60449214",0.0971612483263016
"rs4427046",0.884221136569977
"rs141716227",-0.0378066003322601
"rs118041172",-0.028632577508688
"rs13239979",-0.0674339085817337
"rs148039102",0.0979095473885536
"rs139763981",0.097921334207058
"rs10155806",-0.179483562707901
"rs62472296",0.919353187084198
"rs7786206",0.189096048474312
"rs115352869",0.0979418456554413
"rs62472297",0.919320166110992
"rs4521650",0.151258111000061
"rs13235246",-0.0674101039767265
"rs4323375",0.173074245452881
"rs4529342",0.17510512471199
"rs73136144",-0.0671705976128578
"rs78233591",-0.0306406486779451
"rs117017182",-0.053832720965147
"rs117349576",0.0977204665541649
"rs11973536",0.149339899420738
"rs6948760",0.17336468398571
"rs11971971",-0.0673632919788361
"rs147701715",-0.024718614295125
"rs62472299",0.919376611709595
"rs62472300",0.919376730918884
"rs4236206",0.173377424478531
"rs62472301",0.910987794399261
"rs148339256",0.0980205684900284
"rs117456637",-0.0225436184555292
"rs144804990",-0.0501009859144688
"rs556223580",-0.0316694676876068
"rs13307945",-0.0373807586729527
"rs4512285",-0.197880730032921
"rs6976171",0.17365363240242
"rs149731539",0.0972753390669823
"rs117578948",-0.0338788256049156
"rs111976803",0.0972585901618004
"rs140193015",-0.035775076597929
"rs142676556",0.0973270907998085
"rs5007182",-0.0680135414004326
"rs6460252",0.184735506772995
"rs142538239",0.0973415896296501
"rs142575040",0.0999947786331177
"rs147969534",-0.0178525093942881
"rs74857780",0.0985179468989372
"rs6947487",0.184813857078552
"rs74988395",0.921203434467316
"rs116987378",-0.0558820590376854
"rs13235618",-0.0590953640639782
"rs6978207",0.184767797589302
"rs6944066",0.18497933447361
"rs6963676",0.184872671961784
"rs10273460",0.184759795665741
"rs148054980",-0.0348495729267597
"rs73136155",-0.0364568009972572
"rs2022075",0.101092457771301
"rs10229007",0.185619562864304
"rs117205012",0.100113548338413
"rs150032312",0.100098326802254
"rs35642119",-0.185837015509605
"rs143629591",-0.0437334291636944
"rs11979998",-0.221743449568748
"rs71564907",-0.122116185724735
"rs4718262",0.185372248291969
"rs146793707",0.0999230518937111
"rs9638463",-0.221775874495506
"rs10271938",0.18582409620285
"rs71564908",-0.0274510774761438
"rs192212532",-0.00964829884469509
"rs9638227",-0.183681890368462
"rs150295818",0.100129507482052
"rs6968811",-0.221351951360703
"rs139780561",-0.0309118404984474
"rs35631459",-0.0670217275619507
"rs562969820",-0.0417581424117088
"rs6957746",0.0798379778862
"rs4452695",0.185919031500816
"rs10085415",-0.184025585651398
"rs3981800",-0.0505698770284653
"rs2943364",0.165014863014221
"rs62472336",0.926080644130707
"rs572388643",-0.0315890461206436
"rs7794589",-0.225210160017014
"rs76172214",-0.0678492411971092
"rs113616213",-0.0252579282969236
"rs147082411",-0.022779842838645
"rs11763943",-0.185623005032539
"rs181836385",-0.0172000229358673
