"SNP","rs75859381"
"rs35846214",-0.000112073495984077
"rs11965770",0.00109854200854897
"rs11963205",-0.00282867625355721
"rs11963183",0.0010690619237721
"rs11963185",0.00103881862014532
"rs11963188",0.00105438008904457
"rs6928202",0.00105490908026695
"rs6905420",0.00105358008295298
"rs11963689",0.00173979951068759
"rs6928362",0.00105518195778131
"rs6906262",0.001069325953722
"rs6905983",0.00107222562655807
"rs6905840",0.0011518644168973
"rs61347056",0.0017806701362133
"rs6906496",0.00134612573310733
"rs1974201",-0.0211743153631687
"rs6929388",-3.30535694956779e-05
"rs9493118",0.00109645212069154
"rs9493119",0.0010939771309495
"rs1804025",0.0017600511200726
"rs1044548",0.001120091881603
"rs11964389",0.00177716929465532
"rs1044558",0.00112300366163254
"rs553",0.00116384867578745
"rs1044582",0.00117737054824829
"rs1044586",0.00118343392387033
"rs12212882",2.50427983701229e-05
"rs34608785",0.00118852499872446
"rs34836463",0.00123260961845517
"rs7754561",-0.0185854621231556
"rs7754586",-0.0212282501161098
"rs11154647",0.00152827333658934
"rs11154648",0.00161146325990558
"rs7754859",-0.0186672955751419
"rs11965061",0.0026735975407064
"rs9483349",-1.12471170723438e-05
"rs9493120",0.00159709760919213
"rs9493121",0.00159437954425812
"rs9493122",5.28045929968357e-05
"rs1931006",-0.00440981891006231
"rs73778611",0.00297185638919473
"rs117531639",-0.000447058584541082
"rs73778612",0.00301492307335138
"rs1931009",-0.00171844288706779
"rs9483350",-0.000138506758958101
"rs150482147",0.0024781976826489
"rs12205225",0.00423296540975571
"rs2327154",-0.0128501262515783
"rs55725924",-0.000252928119152784
"rs11963615",0.00158625701442361
"rs7753048",0.0177140757441521
"rs79686135",0.0226760171353817
"rs73778613",0.00334057630971074
"rs4897549",-0.00236387318000197
"rs4897550",-0.00230913562700152
"rs112592641",-0.00343813095241785
"rs1007627",-0.00233408017084002
"rs1123689",-0.00234021060168743
"rs1007626",-0.0023375628516078
"rs1931013",-0.00233965739607811
"rs4243505",-0.0023353029973805
"rs12173622",-0.00230590021237731
"rs13197344",-0.00230633607134223
"rs7769993",-0.00231247395277023
"rs9385589",-0.000159443356096745
"rs9373000",-0.0022790296934545
"rs6941779",3.78661789000034e-05
"rs185711919",-0.00849935598671436
"rs111777617",0.000845655798912048
"rs9493124",0.00196443730965257
"rs62424524",0.00096052372828126
"rs9493127",0.000680074095726013
"rs9373001",-0.00187252322211862
"rs6569765",-0.00227211834862828
"rs7745576",-0.00271133705973625
"rs6907728",4.21339645981789e-05
"rs7746071",-0.00244604283943772
"rs12191861",-0.0024768621660769
"rs9375847",-0.00244401721283793
"rs9402365",-0.00244108308106661
"rs9493129",0.00154948700219393
"rs73541529",-0.00283742835745215
"rs12213450",-0.00244036875665188
"rs9388943",-0.00244033336639404
"rs9385591",-0.00244289357215166
"rs7772669",-0.00249930145218968
"rs7756694",-0.00246616639196873
"rs7756586",-0.00246778968721628
"rs7757010",-0.00243439245969057
"rs7756770",-0.00249932054430246
"rs9388944",-0.00249893870204687
"rs9388945",-0.00243668584153056
"rs60514269",0.00786854419857264
"rs74618266",-0.00284188846126199
"rs1931011",-0.002426837105304
"rs13192383",-0.00242665316909552
"rs12190505",-0.00242665316909552
"rs9493132",0.00725185917690396
"rs6932654",-0.00242350436747074
"rs140614677",0.00933380145579576
"rs9375848",-0.00241353362798691
"rs9402367",-0.0024133799597621
"rs9402368",-0.0024132439866662
"rs1121538",0.0197377409785986
"rs76934481",0.0195606797933578
"rs4895925",-0.00241507403552532
"rs9402369",-0.00200907979160547
"rs61185324",0.00725015718489885
"rs76918874",-0.0027568032965064
"rs4897552",-0.00206177681684494
"rs4897553",-0.00241006072610617
"rs7773792",0.00741126108914614
"rs7739535",-0.00244796043261886
"rs9493133",0.00049553019925952
"rs7760155",-0.00241734692826867
"rs6918544",-0.00248513789847493
"rs73778638",0.00741985440254211
"rs6941536",-0.00248256186023355
"rs1931010",-0.00238482095301151
"rs4415170",-0.00231061596423388
"rs9321313",-0.00170554500073195
"rs9373002",-0.00424005882814527
"rs78159887",-0.0129894725978374
"rs9493135",-0.00477178627625108
"rs9399004",-0.000996105838567019
"rs1889208",-0.000301813706755638
"rs73779142",-0.00463878596201539
"rs9493137",-0.00481361337006092
"rs9493138",-0.00478527182713151
"rs79709292",-0.00766713172197342
"rs9493140",-0.00476549006998539
"rs6569766",0.00102227134630084
"rs7744215",0.00272072805091739
"rs9493141",-0.00473640719428658
"rs7749855",-0.00470210751518607
"rs9483359",-0.00468697352334857
"rs9388946",0.00357149448245764
"rs9375850",0.00302582141011953
"rs182455972",-0.00412141438573599
"rs9375851",0.00111470464617014
"rs11968416",-0.0046541322953999
"rs1999562",0.00354494992643595
"rs9493142",-0.0128168957307935
"rs6929545",0.00114273699000478
"rs6929832",0.00272268150001764
"rs9388947",0.00273830955848098
"rs9388948",0.00253800116479397
"rs952653",0.000989977736026049
"rs1931008",0.00246263621374965
"rs2151533",0.00450788252055645
"rs57896928",-0.00483575975522399
"rs1953148",0.00118102179840207
"rs145510071",0.00677210977301002
"rs77868380",0.00961294770240784
"rs1963746",0.0154602555558085
"rs1029122",0.0118851335719228
"rs6940512",-0.00124010536819696
"rs12194675",0.0103535391390324
"rs9483360",-0.000876741018146276
"rs144683938",-0.00499079329892993
"rs9321314",-0.000932708848267794
"rs9321315",0.00366100342944264
"rs6910228",0.0152311436831951
"rs72499773",-0.00576797686517239
"rs6910279",0.0151699120178819
"rs183607005",-0.00856710504740477
"rs13211178",0.00856736581772566
"rs72985829",0.00214171316474676
"rs12200211",0.00823810324072838
"rs192380632",0.00947846379131079
"rs12214123",0.00853250361979008
"rs77588090",0.0196863543242216
"rs12192391",0.00862627662718296
"rs55707860",0.0167964305728674
"rs6940184",-0.00160330347716808
"rs12523697",0.000419732183218002
"rs57185606",0.00372448237612844
"rs191630693",0.00335434591397643
"rs9493149",-0.00121061038225889
"rs12529636",-0.00550853228196502
"rs62424528",-0.00529078533872962
"rs145113138",-0.0063563697040081
"rs1931005",0.00332642626017332
"rs1931004",0.0145539399236441
"rs34118837",-0.000349618028849363
"rs6926879",-0.000269266776740551
"rs4897554",-0.00282775470986962
"rs12527705",-0.0158394202589989
"rs12526196",-0.0159394685178995
"rs56292764",-0.0159025266766548
"rs56128812",-0.0157892499119043
"rs1931003",0.00802049320191145
"rs73779153",-0.00571814924478531
"rs6917644",0.0280260518193245
"rs6918923",0.00582726253196597
"rs73779156",-0.00694268988445401
"rs77406578",-0.00699944188818336
"rs79594169",0.00290455622598529
"rs1029121",-0.000828837044537067
"rs12191459",0.0279675554484129
"rs73779158",-0.00577722396701574
"rs9399005",-0.00664439331740141
"rs78494950",-0.00546205462887883
"rs12206863",0.0248488038778305
"rs15375",0.00167175708338618
"rs56252526",-0.00329250516369939
"rs45488997",-0.00518882973119617
"rs73779160",-0.00505928602069616
"rs34599882",-0.00836622156202793
"rs6918698",0.00674003269523382
"rs112375751",-0.00619953311979771
"rs9493150",0.0197858400642872
"rs112910968",-0.00980743020772934
"rs2151532",0.0096045695245266
"rs928502",0.0211455393582582
"rs146829119",-0.00425094878301024
"rs928501",0.0228167437016964
"rs11966728",0.0213040206581354
"rs7747601",-0.0141396354883909
"rs12198610",0.0233238730579615
"rs7748518",-0.0151165751740336
"rs7768619",-0.0156145570799708
"rs9402373",-0.0150946695357561
"rs9388949",0.0081718098372221
"rs9493151",0.0239779260009527
"rs9483362",0.0239633955061436
"rs9483363",0.0117098726332188
"rs1931002",0.0117772901430726
"rs13219571",0.0102308047935367
"rs7763896",-0.00992145016789436
"rs12527379",-0.00894126016646624
"rs9483364",-0.0264152679592371
"rs10872386",-0.0111219752579927
"rs10872387",-0.0126073323190212
"rs79945172",-0.00730437831953168
"rs9493153",-0.0210831761360168
"rs2327184",-0.00940823368728161
"rs2095252",-0.00892243999987841
"rs12192101",-0.0126176420599222
"rs12192108",-0.0126350903883576
"rs7747551",-0.0129474559798837
"rs7768193",-0.0128607824444771
"rs933020",-0.00811025314033031
"rs12212771",-0.012630115263164
"rs12663962",-0.0120576741173863
"rs116906662",0.0179994218051434
"rs193024741",-0.0134767834097147
"rs1931001",0.00601970124989748
"rs9402376",-0.0127365747466683
"rs11154653",0.0175845604389906
"rs4897555",-0.00842403713613749
"rs9493157",0.0184370689094067
"rs1931000",-0.00999172776937485
"rs2327185",-0.00834518484771252
"rs149573947",-0.00111327646300197
"rs11154654",-0.0127430912107229
"rs1930994",-0.0127427140250802
"rs78768224",-0.00378407351672649
"rs1930995",0.0187228284776211
"rs7767139",0.018424266949296
"rs7767582",0.0183745864778757
"rs1930996",-0.0213582143187523
"rs79401068",0.000458439812064171
"rs12055428",-0.0117873884737492
"rs9483365",0.0161803457885981
"rs9402377",-0.0123634152114391
"rs1475723",-0.0194668024778366
"rs1930997",-0.00768247805535793
"rs1813069",0.00268272729590535
"rs975445",-0.0123444497585297
"rs138738746",-0.00732700200751424
"rs9493160",0.0162053778767586
"rs2027034",-0.0123556694015861
"rs9388952",-0.0123478388413787
"rs9388953",0.0162012260407209
"rs928505",0.00271052261814475
"rs928504",0.0162086430937052
"rs928503",0.0162380468100309
"rs1930998",-0.020144484937191
"rs1930999",-0.010422489605844
"rs4452668",-0.0122235137969255
"rs12214915",0.00410602055490017
"rs9375854",-0.0140595613047481
"rs233906",0.0181225351989269
"rs233907",0.00696344999596477
"rs11154656",-0.014061245135963
"rs12202729",-0.0146375270560384
"rs233908",0.0173719860613346
"rs12214274",-0.0140568492934108
"rs9373005",-0.0141436839476228
"rs233909",0.0066850115545094
"rs233910",0.00713232299312949
"rs233911",0.020250367000699
"rs233912",0.00562276132404804
"rs115822387",-0.006630954798311
"rs233914",0.00520216301083565
"rs233915",0.00520644243806601
"rs9402380",-0.0167697053402662
"rs233916",0.00519517110660672
"rs233917",0.019764956086874
"rs233918",0.00518150627613068
"rs145740425",-0.00782271288335323
"rs233919",0.0196221750229597
"rs77182192",0.00231224531307817
"rs233920",-0.0163231939077377
"rs233921",-0.0176043920218945
"rs233922",-0.0176541786640882
"rs233923",-0.00386391999199986
"rs9402381",-0.0161888506263494
"rs233924",-0.0177111364901066
"rs111675465",-0.0115476837381721
"rs66540714",0.0278477035462856
"rs233925",-0.00524368323385715
"rs170881",-0.0177534874528646
"rs143826977",-0.00839969888329506
"rs233926",-0.017627190798521
