"SNP","rs76116224"
"rs2341503",-0.0277595147490501
"rs12620194",-0.0043984754011035
"rs112736291",0.00599317578598857
"rs62126865",0.0193034633994102
"rs6748107",-0.035408403724432
"rs62126866",0.0193841531872749
"rs6531273",-0.0801141709089279
"rs7591938",-0.0324310921132565
"rs62126867",0.019305931404233
"rs62126868",0.0193071961402893
"rs115728348",-0.0223766230046749
"rs62126869",0.0193102192133665
"rs146493284",0.00532125821337104
"rs1356191",-0.042158093303442
"rs62126870",0.01930814050138
"rs62126871",0.0193116441369057
"rs62126872",0.0193113759160042
"rs4832688",-0.00436865771189332
"rs59948779",-0.00465151248499751
"rs62126873",0.0193118900060654
"rs115197290",-0.016841733828187
"rs62126874",0.0193142555654049
"rs62126875",0.0193147081881762
"rs67140035",-0.00452924985438585
"rs150454979",0.0193197317421436
"rs138552538",0.019319761544466
"rs114049266",0.0184610206633806
"rs62126876",0.0193209610879421
"rs72779933",-0.0421245694160461
"rs60960493",-0.0421470776200294
"rs114885848",-0.0211576987057924
"rs78813894",-0.0114713786169887
"rs62126877",0.0193193554878235
"rs151193587",0.0193365477025509
"rs139307107",0.0193386860191822
"rs142361259",0.019351476803422
"rs73211432",0.0193291045725346
"rs2341504",-0.0289152842015028
"rs10180050",-0.0285005979239941
"rs141661824",0.0193216353654861
"rs145312569",0.0193498916924
"rs10166242",-0.0268111899495125
"rs68164550",0.0822180509567261
"rs62126879",0.0193550623953342
"rs62126880",0.0193582512438297
"rs139627602",-0.0164454840123653
"rs62126881",0.0193586088716984
"rs62126882",0.0193589832633734
"rs62126883",0.0193612370640039
"rs62126884",0.0193630065768957
"rs62126885",0.0193652212619781
"rs11096714",-0.00438231322914362
"rs62122764",0.0193651635199785
"rs62122765",0.0193711631000042
"rs11689696",-0.0413243770599365
"rs138181511",0.0193724408745766
"rs143676111",0.0193734224885702
"rs140826443",0.019374193623662
"rs149785722",0.0193738173693419
"rs62122766",0.0193779170513153
"rs62122767",0.0193796865642071
"rs62122768",0.0193805694580078
"rs12472889",-0.0411792658269405
"rs4832690",-0.00441590417176485
"rs62122769",0.0193946734070778
