"SNP","rs979812"
"rs74573485",-0.0204099137336016
"rs79975131",-0.0196925979107618
"rs74963738",-0.0204129125922918
"rs61979816",0.00407168781384826
"rs75079774",-0.0195916313678026
"rs79593018",-0.0204147007316351
"rs10138686",-0.020623404532671
"rs732586",0.0102323582395911
"rs75297108",-0.0206544287502766
"rs139872117",0.0140120116993785
"rs732585",0.00764024257659912
"rs1420816",-0.00148841505870223
"rs1420816",0.0104187317192554
"rs72683429",0.0234801918268204
"rs76811968",-0.0206944309175014
"rs1769455",-0.0155814569443464
"rs75609836",-0.0204480476677418
"rs7149628",0.00834939442574978
"rs79357206",-0.0206682439893484
"rs76379727",-0.020666029304266
"rs1420815",-0.0313694477081299
"rs1420814",-0.0310344528406858
"rs149650951",-0.00203403318300843
"rs73317331",-0.0109138330444694
"rs12879916",0.0301340743899345
"rs138952004",0.0200764741748571
"rs182114444",-0.0171670746058226
"rs1631871",-0.0118312407284975
"rs147584330",0.000987642910331488
"rs1769458",-0.0119259664788842
"rs74861775",-0.0236467663198709
"rs77357696",-0.00392440846189857
"rs1642208",-0.0227976925671101
"rs117269816",0.00126457819715142
"rs1612686",-0.0104051511734724
"rs61979825",0.000946561805903912
"rs1420812",0.0241932384669781
"rs7155134",-0.00611371686682105
"rs7155690",-0.0124656856060028
"rs7155693",-0.0125485127791762
"rs7155868",-0.0119958808645606
"rs116404338",0.0191696248948574
"rs1642207",-0.0144655248150229
"rs79021748",-0.0129114836454391
"rs117970849",-0.0129044651985168
"rs17122877",-0.0296668522059917
"rs12050335",0.0147467534989119
"rs116966571",-0.0188595484942198
"rs368208910",-0.00680682016536593
"rs1815617",-0.0298748407512903
"rs1815618",-0.029982091858983
"rs61545933",-0.0293252430856228
"rs61421284",-0.0301770698279142
"rs144711772",0.00753514701500535
"rs7153067",-0.030195252969861
"rs7153912",-0.0299161113798618
"rs17122882",-0.0301133077591658
"rs7153504",-0.0293066687881947
"rs143204754",-0.0164914689958096
"rs17122887",-0.030615296214819
"rs78461751",-0.0268654264509678
