"SNP","rs3742785"
"rs6574152",-0.0376661457121372
"rs72627128",-0.0172202624380589
"rs117308943",-0.0217328183352947
"rs80206171",0.03758754581213
"rs35483996",0.0680696293711662
"rs111480651",0.0134405065327883
"rs34279974",0.0680191442370415
"rs199567548",-0.0165704824030399
"rs72723761",0.0680739879608154
"rs72627129",0.0134405568242073
"rs72627130",0.0134405782446265
"rs917419",-0.0293221957981586
"rs72723762",-0.0290358103811741
"rs2302137",-0.0292766373604536
"rs2302136",-0.0290578547865152
"rs7152383",-0.0380154065787792
"rs7151284",-0.0376551821827888
"rs72627131",-0.0166347213089466
"rs17782263",-0.0290551353245974
"rs78002643",0.0375984236598015
"rs17782269",0.0681150257587433
"rs727523",0.0280536338686943
"rs7157730",0.0375726446509361
"rs17182675",0.0680538266897202
"rs148697227",-0.0238323714584112
"rs11159045",0.0308160353451967
"rs190138735",-0.0307553745806217
"rs72627132",-0.0172628052532673
"rs7150972",0.0138205531984568
"rs34640876",0.0680736526846886
"rs11628268",-0.0374531969428062
"rs7156351",-0.0288588125258684
"rs71429026",0.0680733248591423
"rs7156534",0.0138304745778441
"rs116568714",-0.0166636034846306
"rs117704116",0.0259157568216324
"rs11626866",-0.0290569961071014
"rs76553384",0.0138301560655236
"rs17182680",-0.0291117783635855
"rs35664804",0.0680785551667213
"rs8017051",-0.0290285237133503
"rs145121907",-0.016645509749651
"rs11624713",0.0211607720702887
"rs55940654",-0.029036508873105
"rs56334127",-0.0289137903600931
"rs55772384",-0.0375189557671547
"rs12050300",-0.0172375254333019
"rs62003757",-0.0372335501015186
"rs34127884",0.0681561827659607
"rs74062567",0.00962082762271166
"rs2302121",-0.0315163917839527
"rs2302120",0.0250392127782106
"rs67413943",0.0681013688445091
"rs758244",-0.0291795581579208
"rs71429027",0.0684113726019859
"rs12050413",-0.0166366565972567
"rs74487165",-0.0240079574286938
"rs1127392",-0.0375716462731361
"rs72627133",-0.0155741758644581
"rs11620637",-0.0374916531145573
"rs11620776",-0.0290763862431049
"rs1548667",0.0209661442786455
"rs17782281",-0.0375536866486073
"rs17782286",-0.0293100271373987
"rs17094011",0.0134404832497239
"rs150841607",0.0375412702560425
"rs7148538",0.0134412897750735
"rs8013123",0.0207225047051907
"rs8015935",0.0211399011313915
"rs11159046",-0.0374697484076023
"rs141213243",0.0374880395829678
"rs17094021",0.0133725088089705
"rs55748911",-0.037572868168354
"rs12432077",-0.0375608801841736
"rs72627134",-0.0172051340341568
"rs17094045",-0.0171273052692413
"rs72627135",-0.0171587318181992
"rs8013946",-0.0380449742078781
"rs113954406",-0.01712741330266
"rs6574153",0.0207777712494135
"rs6574154",0.0199774969369173
"rs11624247",0.0203206352889538
"rs11624140",-0.0380346290767193
"rs112271110",0.00876641925424337
"rs59363432",0.0134430276229978
"rs17094056",-0.0188931506127119
"rs8004396",0.0375298075377941
"rs6574155",0.0203295461833477
"rs2336547",0.0266667753458023
"rs2336548",-0.0300900731235743
"rs67602711",0.0680134072899818
"rs72627137",-0.0188496541231871
"rs17094076",0.0133761307224631
"rs145067382",0.00824889447540045
"rs149343413",0.0375813320279121
"rs45609933",-0.0128338346257806
"rs113372095",-0.0447220951318741
"rs17094078",0.0104788606986403
"rs72627138",0.0134590044617653
"rs11159048",-0.0292687155306339
"rs34121364",0.0680133476853371
"rs4903155",0.06803098320961
"rs7154897",-0.0293600521981716
"rs140766443",0.037753127515316
"rs4903156",0.0206959322094917
"rs4903157",-0.018436212092638
"rs17182699",0.0384179204702377
"rs8019443",0.0102355517446995
"rs113885060",-0.00173177476972342
"rs28927675",-0.0447705052793026
"rs11159049",-0.0447141639888287
"rs11159050",0.00414671143516898
"rs62005762",-0.0447696074843407
"rs140895249",-0.0452361814677715
"rs7157725",0.0220639705657959
"rs62005763",-0.0448093190789223
"rs11628813",-0.0447804182767868
"rs17094107",-0.0172505676746368
"rs11624780",-0.0447896122932434
"rs12895829",0.0680664777755737
"rs7159394",0.0375767312943935
"rs12881125",0.068039558827877
"rs7142206",0.021125266328454
"rs56127215",-0.04479606077075
"rs79402303",-0.0248109400272369
"rs4903158",0.0680316612124443
"rs68159267",-0.00624521216377616
"rs740507",-0.038006380200386
"rs758243",-0.0447777360677719
"rs2005782",0.0278711207211018
"rs758242",0.0278449319303036
"rs740506",-0.0444624684751034
"rs75730360",-0.0171036571264267
"rs74062573",0.0107806148007512
"rs1005565",-0.0446716472506523
"rs1005564",0.021392185240984
"rs11627195",-0.044661920517683
"rs117001163",0.0934325009584427
"rs72723771",-0.0116779478266835
"rs758241",-0.0393318198621273
