"SNP","rs1941685"
"rs12968480",0.0396723002195358
"rs12967667",0.0424208119511604
"rs9945156",0.0424096435308456
"rs1851700",0.041911493986845
"rs117840441",0.0664300471544266
"rs1523592",0.0424136519432068
"rs6506981",0.042408399283886
"rs6506982",0.0398468933999538
"rs6506983",0.0424096435308456
"rs6506984",0.0424096435308456
"rs6506985",0.0424622893333435
"rs6506986",0.0398451164364815
"rs7232695",0.0396715141832829
"rs7233023",0.0424119234085083
"rs7233463",0.0396716669201851
"rs12959986",0.0402645766735077
"rs7234772",0.042409960180521
"rs9951538",0.0418652668595314
"rs7237843",0.0423686057329178
"rs2140449",0.042788278311491
"rs10502606",0.0422116406261921
"rs10502607",0.0430250279605389
"rs12969530",0.0429487824440002
"rs1357538",0.0429673977196217
"rs1357536",0.0429446399211884
"rs1357535",0.0428414680063725
"rs9957809",0.0429048351943493
"rs9957814",0.0430372580885887
"rs2140448",0.0402752123773098
"rs2140447",0.0424848422408104
"rs12968928",0.0411185324192047
"rs12969760",0.0411270409822464
"rs184076279",0.0080741485580802
"rs2030622",0.0424415208399296
"rs12966825",0.0714294612407684
"rs111399576",0.0233636051416397
"rs9948311",0.00939626060426235
"rs9963435",0.042532492429018
"rs12968405",0.0402407683432102
"rs117862717",-0.0403898172080517
"rs4597394",0.0403814278542995
"rs118139241",0.0807516053318977
"rs2421641",0.0403832942247391
"rs1523579",0.0401297882199287
"rs12960282",0.0431761778891087
"rs16963829",0.0570736601948738
"rs1403753",0.047270193696022
"rs11081780",0.0476818270981312
"rs1965500",-0.0321993976831436
"rs4799662",-0.0251043979078531
"rs62092147",-0.0291860848665237
"rs78782284",0.0509016923606396
"rs117577378",-0.0239185765385628
"rs11081781",-0.0248669497668743
"rs145214566",0.00247820047661662
"rs10460048",-0.00227728532627225
"rs10502608",0.0460871756076813
"rs10502609",-0.0231019053608179
"rs6506987",0.0288749560713768
"rs11660243",-0.0541160181164742
"rs142429694",-0.0770443454384804
"rs2421642",0.0128478212282062
"rs8089489",0.00579959014430642
"rs1916650",-0.0129453204572201
"rs2421643",0.0140040349215269
"rs72952003",0.0783796906471252
"rs12457641",0.0301227401942015
"rs1523583",-0.012417864985764
"rs111363882",-0.0200975239276886
"rs749676",-0.0180663708597422
"rs12606529",-0.00174975953996181
"rs8097174",-0.0528647936880589
"rs12606442",0.0536755546927452
"rs55737004",-0.0412474870681763
"rs1523578",0.0208725370466709
"rs1523577",0.054261825978756
"rs117246522",0.0450161471962929
"rs12607879",0.071870282292366
"rs73411269",-0.0203126966953278
"rs12373178",-0.039878074079752
"rs7232060",0.00347139919176698
"rs13381011",-0.0733840987086296
"rs181923288",-0.0155567908659577
"rs118170585",0.0612493231892586
"rs9954239",0.00330526474863291
"rs78345847",0.00330766756087542
"rs75334441",0.016561696305871
"rs8084642",0.00255447532981634
"rs183373037",-0.0325744412839413
"rs76613127",0.071436882019043
"rs17851892",-0.000150623265653849
"rs61737324",-0.0205405633896589
"rs7229745",-0.0517683736979961
"rs62092151",0.000727643258869648
"rs7234849",0.000995103269815445
"rs41306970",-0.0758308544754982
"rs111812993",0.130046963691711
"rs1523576",0.0222692973911762
"rs11663493",-0.0632587000727654
"rs145957657",0.0415116213262081
"rs12232690",0.0224916618317366
"rs715401",-0.0713922381401062
"rs148311848",0.0742894858121872
"rs9946321",0.0261393059045076
"rs77762325",0.0715532526373863
"rs12956058",-0.0715523213148117
"rs79128706",0.0715291351079941
"rs2140445",-0.0632814764976501
"rs79085506",0.012135217897594
"rs17813678",0.0714778378605843
"rs142086190",0.0591534785926342
"rs77267572",0.0715147852897644
"rs149524246",0.0128421653062105
"rs75220690",0.0715270265936852
"rs59770030",0.0712806880474091
"rs79214303",0.137405082583427
"rs138987090",0.0118739185854793
"rs16963852",-0.0184236466884613
"rs17738786",0.0262332055717707
"rs7241727",0.0262110065668821
"rs78298576",-0.0120131019502878
"rs4799663",-0.0711306110024452
"rs12605873",0.026216434314847
"rs72935418",0.0675367191433907
"rs10454716",-0.0713374018669128
"rs76036180",-0.100537046790123
"rs9950119",0.0262173488736153
"rs140506144",-0.0883237719535828
"rs183383078",0.0233882796019316
"rs12970398",-0.0653972327709198
"rs2177406",0.0450936742126942
"rs8082750",0.0119133507832885
"rs9675628",0.0205420590937138
"rs12455381",-0.0752877220511436
"rs1954845",0.0715495124459267
"rs12956236",-0.0654472708702087
"rs7229257",-0.0609224624931812
"rs140965320",0.00586035847663879
"rs8086995",0.0205515492707491
