"SNP","rs9897702"
"rs62066857",0.0210343189537525
"rs4057208",-0.0155606549233198
"rs8070255",-0.0118868155404925
"rs62066858",-0.0118869272992015
"rs62066859",-0.0119331227615476
"rs79101064",0.0392249785363674
"rs72830028",-0.0156780146062374
"rs1455534",-0.0119355255737901
"rs1455533",-0.011916495859623
"rs1455532",-0.0119472919031978
"rs5011175",-0.0119297662749887
"rs62068960",0.0230717901140451
"rs7224663",-0.0119219226762652
"rs7210185",-0.0119247492402792
"rs77414041",0.0391798764467239
"rs8067731",0.0192930568009615
"rs7225877",-0.0119015984237194
"rs9892203",-0.0119400219991803
"rs9892206",-0.01193827111274
"rs139023313",-0.0155937252566218
"rs9890125",-0.011925789527595
"rs62068961",-0.0118962246924639
"rs79796937",0.00343799451366067
"rs8071816",-0.0118768876418471
"rs8072934",-0.0118985353037715
"rs117127851",0.0226051155477762
"rs8073652",-0.0118754226714373
"rs8072280",0.0101330298930407
"rs8077878",-0.0117009906098247
"rs72830031",0.0239250995218754
"rs8078013",-0.0116999335587025
"rs2320706",0.0239279717206955
"rs58396426",-0.0158928669989109
"rs76488077",0.0393878966569901
"rs28548175",-0.0118673145771027
"rs2857251",-0.0157224852591753
"rs28604280",-0.0118462396785617
"rs58356584",-0.0117898210883141
"rs2168306",0.0106988651677966
"rs4239272",0.0117590501904488
"rs4239271",0.0121435569599271
"rs2248028",0.011850954964757
"rs72830035",0.0329886376857758
"rs117083040",-0.0338851287961006
"rs2604953",-0.0276651028543711
"rs8069857",0.0101920906454325
"rs2857249",0.0103515675291419
"rs2045217",0.0103947063907981
"rs1993357",-0.0107312332838774
"rs62065180",0.0362285934388638
"rs2857248",0.0104873850941658
"rs2857247",0.0104895671829581
"rs2857246",0.0105222957208753
"rs2071565",-0.00341321853920817
"rs72830037",0.0197213534265757
"rs2071564",0.0240239296108484
"rs2857258",-0.0158622730523348
"rs2604954",-0.00158318178728223
"rs2604955",-0.00143234990537167
"rs2071563",-0.0188908260315657
"rs2604956",-0.0157057046890259
"rs11078993",0.0241023246198893
"rs2857257",-0.00142359267920256
"rs4796636",-0.00146267144009471
"rs4796769",-0.00146458903327584
"rs9909118",-0.00145199941471219
"rs11649813",-0.00146088469773531
"rs16966954",0.0243777334690094
"rs9909398",-0.00143999280408025
"rs2604957",-0.00131148938089609
"rs2857256",-0.00135602150112391
"rs34991239",-0.0156026883050799
"rs2857254",0.0201877988874912
"rs72830046",-0.00941040832549334
"rs2604958",0.0216387417167425
"rs11078994",-0.0162378307431936
"rs11078995",0.0236257314682007
"rs11078996",-0.0168851483613253
"rs62065181",-0.012378329411149
"rs2071562",0.0343667082488537
"rs117928429",0.0164956226944923
"rs12603256",-0.00166521407663822
"rs76526153",-0.0381403155624866
"rs3744786",-0.00168009474873543
"rs117028403",-0.027892978861928
"rs1807434",-0.00165188126266003
"rs737487",-0.00166370719671249
"rs1318202",-0.00165383610874414
"rs897429",-0.00165383610874414
"rs2017284",-0.00168957142159343
"rs2077063",-0.00168943498283625
"rs867243",-0.00167516944929957
"rs3809887",-0.0016896347515285
"rs928982",-0.00167397363111377
"rs11655712",-0.00426826300099492
"rs12603111",-0.00167886912822723
"rs72830051",-0.00166658917441964
"rs72830052",-0.00166658917441964
"rs62065182",-0.00167617481201887
"rs9709275",-0.0016539772041142
"rs145520199",-0.00492983823642135
"rs9709280",-0.0016019674949348
"rs8076977",0.0156500190496445
"rs61452845",-0.00152599951252341
"rs12948081",-0.00154112977907062
"rs12449497",-0.0015255156904459
"rs12451206",-0.00152550032362342
"rs4796629",-0.00430985959246755
"rs12452753",0.0248240493237972
"rs2085242",-0.00153726805001497
