"SNP","rs1293298"
"rs877116",0.332564651966095
"rs17152623",0.109968960285187
"rs115953248",-0.0746758803725243
"rs116985826",-0.0622292309999466
"rs74827809",-0.0748494863510132
"rs2292369",0.206742867827415
"rs73662646",0.0910677388310432
"rs7004043",0.124237023293972
"rs17777835",-0.227138668298721
"rs147546454",0.023555438965559
"rs73209932",0.16649055480957
"rs10097412",-0.0752186700701714
"rs11994637",-0.0748506486415863
"rs4841455",0.109250165522099
"rs4841456",0.074697457253933
"rs2409676",0.288396865129471
"rs13272595",0.0883723273873329
"rs55978020",0.165835931897163
"rs80265125",0.109948188066483
"rs11787390",0.109971649944782
"rs140964183",-0.0730912461876869
"rs17721612",0.071298211812973
"rs76805183",0.0534059293568134
"rs11992188",0.23442904651165
"rs117791187",-0.0733382403850555
"rs73209934",0.166346341371536
"rs78166918",0.172302111983299
"rs7817695",0.144245520234108
"rs7818814",0.144327685236931
"rs7840344",0.341869235038757
"rs7836873",0.144207507371902
"rs35602536",0.145071119070053
"rs7819602",0.349077075719833
"rs73209937",0.166697755455971
"rs17152632",0.0867067947983742
"rs73209938",0.166285336017609
"rs6983778",0.0867742002010345
"rs77449093",0.119348950684071
"rs17721760",0.109355039894581
"rs10095927",0.235260143876076
"rs17721796",0.117769934237003
"rs2409667",0.0792883709073067
"rs17778223",0.166658669710159
"rs55831243",0.166498973965645
"rs56301465",0.0871608331799507
"rs17721866",0.166843712329865
"rs1367507",0.279462814331055
"rs7838378",0.281366258859634
"rs11989027",0.234119519591331
"rs2163379",0.33890289068222
"rs77753174",0.151693552732468
"rs10903331",-0.133161947131157
"rs1864585",-0.181477919220924
"rs1864586",-0.186224326491356
"rs11780136",-0.130187883973122
"rs1864587",-0.232975274324417
"rs76411934",0.0685297846794128
"rs33999521",0.187316611409187
"rs4840523",-0.171024784445763
"rs6984171",0.290670663118362
"rs17152646",0.160081312060356
"rs17152650",0.160789772868156
"rs1835491",0.224610909819603
"rs1430865",0.160507008433342
"rs34716741",0.132870882749557
"rs71516598",0.133833348751068
"rs2409666",0.182135671377182
"rs2409665",0.322642356157303
"rs755856",0.331299006938934
"rs753786",0.292654603719711
"rs1835492",0.292452812194824
"rs17722117",0.110789261758327
"rs1430866",0.131772488355637
"rs76082254",0.122018851339817
"rs76427249",0.0783458352088928
"rs7843666",0.366535991430283
"rs77998166",0.121724039316177
"rs12546540",0.185002669692039
"rs17778581",0.366955548524857
"rs117537300",0.109308525919914
"rs80233492",0.181291803717613
"rs73209946",0.290824055671692
"rs11783433",0.0643074288964272
"rs10090444",0.402026146650314
"rs2898249",-0.260609090328217
"rs75879591",0.0769481882452965
"rs13279307",0.132063046097755
"rs11784331",0.135702878236771
"rs77360592",0.0646467357873917
"rs73209947",0.178016901016235
"rs77118965",0.0771007388830185
"rs11784061",0.139882653951645
"rs6993915",0.0380906574428082
"rs10503408",0.0482090376317501
"rs139429341",0.0376403219997883
"rs1529598",0.249398872256279
"rs6985767",0.249647334218025
"rs12156345",0.179224044084549
"rs73209951",-0.061857596039772
"rs11250084",0.275587201118469
"rs77219280",0.0779606699943542
"rs7014968",0.038675133138895
"rs118007354",0.0706498324871063
"rs74367646",0.11468106508255
"rs13263210",0.0808095335960388
"rs10107145",0.405768394470215
"rs12542037",-0.399100333452225
"rs117481764",-0.0588629841804504
"rs73209953",0.293041944503784
"rs13248287",0.135917901992798
"rs73209954",0.294057607650757
"rs73209955",0.11399968713522
"rs7813037",0.136090636253357
"rs117458534",-0.0923770442605019
"rs6985109",0.404792129993439
"rs144557927",-0.0540155842900276
"rs76737777",0.0661075711250305
"rs13279922",0.135400921106339
"rs4326350",0.370480924844742
"rs4310166",0.293736785650253
"rs6987083",0.184004932641983
"rs56183247",-0.139570832252502
"rs4840525",0.370990604162216
"rs6997839",0.372819513082504
"rs6997997",0.371111899614334
"rs4240671",0.371149450540543
"rs4240672",0.366453498601913
"rs56009433",-0.129063963890076
"rs11991662",0.159288614988327
"rs11250085",0.184172883629799
"rs117467207",0.174498111009598
"rs4496928",0.2442237585783
"rs79258399",0.176904991269112
"rs7821826",0.367000222206116
"rs73533580",0.0360362380743027
"rs11250086",0.367005884647369
"rs7834121",0.367664694786072
"rs75338818",0.178035646677017
"rs13270870",0.367072552442551
