"SNP","rs7938782"
"rs61876803",-0.0117766847833991
"rs148011881",-0.0174915846437216
"rs12272194",-0.00283032702282071
"rs4910055",0.000504071358591318
"rs56709541",0.0159664638340473
"rs4910475",-0.0167088508605957
"rs78173109",0.0273298434913158
"rs4910476",-0.0148685416206717
"rs35529216",-0.00129878334701061
"rs141230096",-0.0179563611745834
"rs117717442",-0.0222143605351448
"rs866257891",-0.0214566197246313
"rs7928733",-0.0264769159257412
"rs7945613",-0.0263754148036242
"rs10840257",-0.0165535379201174
"rs35283628",-0.0161728039383888
"rs79064188",-0.00621180096641183
"rs28673939",-0.0101105645298958
"rs10450608",-0.00978981051594019
"rs111687641",-0.0166943408548832
"rs112240911",-0.00610746117308736
"rs112097834",-0.00611025281250477
"rs4910477",-0.00965436547994614
"rs7947260",0.0270488318055868
"rs12274655",-0.0166976638138294
"rs10840258",-0.0163523089140654
"rs142731938",-0.00103716505691409
"rs12419780",-0.0165620166808367
"rs7951583",-0.0054530082270503
"rs78846924",-0.0168140921741724
"rs79422038",-0.0167549308389425
"rs11042417",-0.00629979418590665
"rs111659825",-0.00995541177690029
"rs72854166",-0.0165277700871229
"rs192176124",-0.00706012547016144
"rs12290573",-0.00609200680628419
"rs11600094",-0.016797661781311
"rs118135101",-0.0164247881621122
"rs12284407",-0.0170148834586143
"rs141255098",0.00264896126464009
"rs2313088",-0.00749750575050712
"rs12278127",0.00194237194955349
"rs113200500",-0.0179377980530262
"rs10840259",0.00749164493754506
"rs72854168",-0.000253445003181696
"rs11604102",-0.0279053635895252
"rs118182034",-0.0148176532238722
"rs7108372",-0.0207454059273005
"rs7115649",-0.0213952902704477
"rs7115691",-0.0214598830789328
"rs6486426",-0.0148225873708725
"rs72854173",-0.00644862977787852
"rs11529503",0.00137119693681598
"rs7941374",0.00136950798332691
"rs184902693",-0.00999851524829865
"rs7480266",-0.0211747605353594
"rs11042422",-0.0211743526160717
"rs10840260",-0.0209457725286484
"rs1988828",-0.0205112993717194
"rs2313087",-0.0208017434924841
"rs7115385",-0.0207964908331633
"rs10840261",-0.0210522618144751
"rs7929469",-0.0207892414182425
"rs139531427",0.0249296203255653
"rs11042426",0.000818023458123207
"rs148133668",-0.021444221958518
"rs72854192",-0.0235778298228979
"rs10770039",-0.0126445265486836
"rs7937639",-0.0119279976934195
"rs143709686",-0.0118687171489
"rs4910479",-0.0204527135938406
"rs11042427",-0.0231721475720406
"rs10770040",-0.0213351286947727
"rs10840262",0.00927492789924145
"rs921678",0.00952483899891376
"rs7939541",0.017208032310009
"rs7109773",-0.0212708376348019
"rs7131557",0.00240996899083257
"rs72855506",0.0121197579428554
"rs35981065",0.00278442120179534
"rs12807728",-0.0227371752262115
"rs3829254",0.0116498973220587
"rs3763872",0.0135922441259027
"rs7940672",0.00329429190605879
"rs75409904",0.0172870624810457
"rs61876830",-0.00647476082667708
"rs7927591",0.0116940755397081
"rs6486433",-0.00922014098614454
"rs3763870",0.0111559787765145
"rs3763869",-0.0095879640430212
"rs3763868",-0.00971221085637808
"rs117347074",0.0201431624591351
"rs138618203",-0.00675873132422566
"rs145952543",-0.00179940555244684
"rs3910385",-0.0117015680298209
"rs4910480",-0.0310911033302546
"rs3910384",0.00349915632978082
"rs11042429",-0.0245097707957029
"rs10770041",-0.0245250314474106
"rs78677031",-0.0223538316786289
"rs10840263",0.00422539934515953
"rs79189709",0.0167957507073879
"rs3870635",0.00619874848052859
"rs4910482",-0.0237026978284121
"rs117860371",-0.00133163807913661
"rs12799030",0.00450365617871284
"rs4370932",0.006137749645859
"rs10840264",0.00286238500848413
"rs12419221",-0.0309535544365644
"rs9630153",-0.0139120891690254
"rs9630154",-0.0139542603865266
"rs11042430",-0.0300693325698376
"rs35198914",-0.03020447678864
"rs187059820",0.00462596490979195
"rs7110225",-0.0237040370702744
"rs7113837",0.0131443934515119
"rs11042431",0.00415136106312275
"rs10770042",0.00413719145581126
"rs78406608",-0.0130350152030587
"rs1049403",0.00409971456974745
"rs11042433",-0.0298644863069057
"rs35042828",-0.0279094055294991
"rs11042435",-0.0203497223556042
"rs12416887",-0.0279346369206905
"rs12422111",-0.0278448425233364
"rs140721551",0.0419988632202148
"rs112738724",0.0167528800666332
"rs55760947",0.0122835719957948
"rs75830917",0.0167718548327684
"rs10500708",0.0124992020428181
"rs2872220",0.0132841886952519
"rs144135535",-0.0036303885281086
"rs7107252",0.0131609654054046
"rs10840265",0.0131532838568091
"rs60132682",0.0132083166390657
"rs143540704",-0.00472175749018788
"rs10840266",0.0132226292043924
"rs35084800",-0.0308487769216299
"rs11042436",-0.0309429913759232
"rs11042437",-0.0187872592359781
"rs144215716",0.0132482899352908
"rs74631771",0.0137911811470985
"rs140063179",-0.00187124963849783
"rs11042438",-0.0307244472205639
"rs12361116",-0.0209783464670181
"rs531938996",-0.0250304229557514
"rs181200658",-0.0137757174670696
"rs7928738",-0.0208852216601372
"rs11042439",-0.0307944603264332
"rs78125152",0.00423788046464324
"rs77624369",-0.00435009179636836
"rs11042440",-0.0307797715067863
"rs11042441",-0.0306035708636045
"rs74736715",0.0162526946514845
"rs7120616",-0.0308781135827303
"rs11042442",-0.031059255823493
"rs11042444",-0.0309241600334644
"rs118121755",-0.0211653057485819
"rs7937029",-0.0202078148722649
"rs11042446",-0.0201868992298841
"rs12420438",-0.0169018469750881
"rs78022392",0.0159427467733622
"rs11601647",-0.0202683713287115
"rs36084509",-0.0309071391820908
"rs58502841",0.0169273316860199
"rs141412946",0.023764468729496
"rs10770043",0.0148638794198632
"rs10770044",0.0270936172455549
"rs10840269",-0.00880761444568634
"rs75634906",0.0161542594432831
"rs10840270",-0.0171240959316492
"rs10770047",-0.00314971664920449
"rs10840271",-0.0029212012887001
"rs11042447",-0.00433125160634518
"rs12419525",-0.0172957610338926
"rs183275432",0.0264499969780445
"rs78592974",0.0261435508728027
"rs139027229",0.0264305900782347
"rs112922815",0.0161204375326633
"rs7934492",0.0283719412982464
"rs75963163",0.016246197745204
"rs78996971",0.027400067076087
"rs142113480",0.0266116801649332
"rs12804730",-0.0213771890848875
"rs114677334",0.0262484420090914
"rs74875613",0.0263717472553253
"rs56281755",-0.00556106492877007
"rs2289074",0.0170739572495222
"rs74335798",0.0160794295370579
"rs12273601",0.00360422022640705
"rs139093655",0.0264832805842161
"rs55876960",0.0234274473041296
"rs117238460",-0.0158522091805935
"rs147027977",0.026384936645627
"rs7123263",-0.0310193318873644
"rs7124238",0.00395871046930552
"rs77718521",0.0553018748760223
"rs57701122",0.0112726222723722
"rs11042450",-0.00607581669464707
"rs10840274",0.00736723840236664
