"SNP","rs12147950"
"rs2076751",-0.00562502490356565
"rs79781382",-0.0185235291719437
"rs2075578",-0.0184785928577185
"rs183776128",-0.0348677560687065
"rs35710229",-0.0184114407747984
"rs117266590",0.00833023898303509
"rs74364506",-0.0113784447312355
"rs12894724",-0.0184041783213615
"rs144821377",0.00480811251327395
"rs67268304",-0.007511205971241
"rs12589521",-0.0183149855583906
"rs12589522",-0.0183216594159603
"rs111523087",0.00620746472850442
"rs12589672",-0.0184669885784388
"rs12892248",-0.0142080234363675
"rs11623992",-0.0167239215224981
"rs142884757",0.00639342376962304
"rs11628131",-0.00711796013638377
"rs11628208",-0.00725653069093823
"rs17176043",-0.0182913225144148
"rs7141587",-0.0226478595286608
"rs10141466",-0.00826710276305676
"rs12883894",-0.00780327944085002
"rs60717855",-0.00145082734525204
"rs12895406",-0.015220245346427
"rs10130913",-0.0206341631710529
"rs1956965",-0.000578763894736767
"rs17104628",-0.000536690000444651
"rs17104630",-0.000530322548002005
"rs148086544",0.0172340590506792
"rs4902933",-0.0205907188355923
"rs1956964",-0.00131324445828795
"rs185236274",-0.00893731508404016
"rs35350732",-0.0184031557291746
"rs34805882",-0.018321493640542
"rs35539723",-0.00700024468824267
"rs11622558",-0.0069509157910943
"rs34476866",-0.018320320174098
"rs56211968",-0.00768174137920141
"rs74352568",-0.0032704034820199
"rs76052051",-0.000399029813706875
"rs143804056",-0.00884614232927561
"rs12433775",0.00515400990843773
"rs148134214",-0.00888509396463633
"rs141223132",-0.00328652886673808
"rs4899401",-0.0159508679062128
"rs4902950",-0.0205021947622299
"rs34325207",-0.018395196646452
"rs2415347",-0.000999811571091413
"rs1956963",-0.0207322910428047
"rs12895465",-0.0184417441487312
"rs77005332",-0.000433157198131084
"rs10483472",-0.0185448527336121
"rs1951167",-0.0149725880473852
"rs2180854",-0.00566891022026539
"rs2057327",-0.020672244951129
"rs2038507",-0.0153063740581274
"rs2057326",-0.00189013918861747
"rs113393804",-0.0122132962569594
"rs141049415",0.0267418064177036
"rs12587513",0.00804224982857704
"rs77851865",-0.000880030915141106
"rs12888368",-0.0055558574385941
"rs113232226",-0.0119072059169412
"rs61994866",0.00169120589271188
"rs80287055",0.00404955865815282
"rs10150267",-0.00544011918827891
"rs10139411",-0.00611285539343953
"rs10129663",-0.00582421198487282
"rs114444884",-0.000932252965867519
"rs141785160",-0.000899085775017738
"rs12885642",0.00569900218397379
"rs147896263",-0.000915419775992632
"rs12884641",-0.00552382366731763
"rs12891724",0.00784152094274759
"rs12433344",-0.00100075826048851
"rs7154611",-0.00236261961981654
"rs61994867",0.00214061746373773
"rs2038506",-0.00509276520460844
"rs74901471",-0.0120927169919014
"rs11624944",-0.00561830587685108
"rs4903098",-0.00562425283715129
"rs762000",-0.00514165731146932
"rs71405770",0.00230772094801068
"rs79965062",0.00947036128491163
"rs1076810",-0.00560487201437354
"rs75764578",-0.000523847062140703
"rs11156919",-0.00495925359427929
"rs117013281",-0.0118478741496801
"rs61994868",-0.00545090157538652
"rs72677930",-0.0109714055433869
"rs10141768",0.00856780912727118
"rs17765709",0.0131186340004206
"rs11625806",-0.00451737456023693
"rs7143269",-1.91065482795238e-05
"rs10145174",-0.00290998350828886
"rs10483473",-0.00291987089440227
"rs8012101",-0.00142328441143036
"rs17104686",-0.00289387488737702
"rs117968033",0.00921950209885836
"rs10148530",-0.00292243715375662
"rs10148553",-0.00297778146341443
"rs112530321",-0.0118263140320778
"rs61994869",0.0245108753442764
"rs17765733",0.0078035444021225
"rs1951166",-0.003478086553514
"rs1951165",-0.00361231947317719
"rs8015279",0.00769038358703256
"rs17104698",-0.0018199747428298
"rs10047954",-0.00329021969810128
"rs10047867",-0.00398448435589671
"rs8021320",-0.00767017481848598
"rs75202955",-0.00103989243507385
"rs61994873",0.00346124172210693
"rs60328868",0.00351681467145681
"rs34885531",-0.00844801403582096
"rs7159131",-0.00246237963438034
"rs4903224",-0.00329186208546162
"rs1956962",0.00742041878402233
"rs4243646",0.00228917691856623
"rs7144390",0.00750628858804703
"rs7143362",0.00777476187795401
"rs1956961",-0.00050736078992486
"rs2754177",0.00746924383565784
"rs443728",0.0074640205129981
"rs417548",0.00746191712096334
"rs417307",0.00782257877290249
"rs450479",0.00724317692220211
"rs393415",0.00736391777172685
"rs28858388",-0.00253347912803292
"rs111917043",-0.0111085260286927
"rs7141691",-0.00312690809369087
"rs371262",0.00740772625431418
"rs116205966",-0.00259715644642711
"rs77290882",-0.00252234330400825
"rs112603811",-0.0111929504200816
"rs12884041",0.0083411056548357
"rs418790",0.00811305921524763
"rs426509",0.00561355706304312
"rs377995",0.00809036009013653
"rs393888",0.00845734868198633
"rs1956960",0.00807894766330719
"rs7144325",-0.00303632533177733
"rs418682",0.00788882281631231
"rs412489",0.00789402052760124
"rs418548",0.00876551773399115
"rs370313",0.00810721609741449
"rs80232634",-0.00238782353699207
"rs12881802",0.00769418803974986
"rs4903298",0.000822538044303656
"rs35438093",0.00789545755833387
"rs536422188",-0.00814321171492338
"rs112924943",-0.010995608754456
"rs2415348",0.00781287718564272
"rs2249063",0.00780873838812113
"rs390940",0.00780676957219839
"rs79658468",-0.00246112048625946
"rs1951164",-0.0082295248284936
"rs381858",0.00903937593102455
"rs382129",0.00885303411632776
"rs400442",0.00884192064404488
"rs427490",0.00567334098741412
"rs393079",0.00929075479507446
"rs432901",0.0090925982221961
"rs393126",0.009095823392272
"rs409084",0.00886009726673365
"rs409358",0.00887450389564037
"rs434023",0.00889912527054548
"rs427067",-0.000332181807607412
"rs434204",0.0089007243514061
"rs112972966",-0.0110646486282349
"rs390526",0.00884995982050896
"rs394482",0.00843400508165359
"rs389882",0.00843383092433214
"rs429513",0.0111245578154922
"rs7151723",-0.00843327399343252
"rs111917024",-0.0111638950183988
"rs380471",0.00400990853086114
"rs11628556",-0.00454427674412727
"rs34645643",-0.00377460848540068
"rs35344708",-0.00839303899556398
"rs35495190",-0.0089333038777113
"rs34117330",-0.00856128614395857
"rs378691",-0.00631676847115159
"rs7157573",-0.00967577937990427
"rs7142013",-0.0106977028772235
"rs11620993",-0.0107340449467301
"rs12879911",-0.0105205066502094
"rs8005255",-0.0105145256966352
"rs8004935",-0.0105193043127656
"rs8010068",-0.0108155170455575
"rs177329",-0.0112848188728094
"rs11622305",0.00182848889380693
"rs150528421",-0.00735514657571912
"rs11627968",-0.00654008565470576
"rs11623436",-0.00983807165175676
"rs177328",-0.0113089811056852
"rs12434132",-0.0046154260635376
"rs7160368",-0.00636133272200823
"rs1956968",-0.000768439378589392
"rs177327",-0.0107198487967253
"rs177326",-0.010697029531002
"rs61755040",-0.00297012599185109
"rs11624339",-0.0110789071768522
"rs35669843",-0.0110780540853739
"rs546561776",0.00959378946572542
"rs3809433",-0.00404450902715325
"rs177324",-0.015276713296771
"rs3809435",-0.0015905755572021
"rs3809436",-0.0151137560606003
"rs3809437",0.0126651600003242
"rs3809438",-0.00159434368833899
"rs3809439",-0.00159551529213786
"rs5023326",-0.011711354367435
"rs177323",0.00847908016294241
"rs74723434",0.0121708232909441
"rs1007731",-0.00867843721061945
"rs35855456",-0.0111206164583564
"rs177321",-0.0152131812646985
"rs60558",-0.00592517573386431
"rs74820282",0.0189126338809729
"rs2415351",-0.0152292847633362
"rs149709214",0.00443255202844739
"rs11624376",-0.0111702214926481
"rs11624322",-0.0111858192831278
"rs17104784",-0.0017642006278038
"rs1955739",-0.0153570836409926
"rs181890596",0.0189641546458006
"rs117287788",0.00231190957129002
"rs10139513",-0.0150889065116644
"rs72677953",0.0130973374471068
"rs17104788",-0.0110885100439191
"rs117698716",0.00373486615717411
"rs932500",-0.00617026956751943
"rs12885917",-0.0110832210630178
"rs142303751",-0.00854681432247162
"rs79430153",-0.00175921060144901
"rs2899852",-0.0145919574424624
"rs7155397",-0.0151815693825483
"rs7155961",-0.014974208548665
"rs1955741",-0.0151067757979035
"rs12435293",9.38680022954941e-06
"rs74046738",0.00462119281291962
"rs75039154",-0.00532093457877636
"rs882736",-0.0144399739801884
"rs1950359",3.62973660230637e-05
"rs111785871",-0.00593505846336484
"rs2073250",-0.014454822987318
"rs1955742",-0.0146209485828876
"rs8005061",-0.0146362064406276
"rs8005477",0.00320129888132215
"rs8005633",-0.014849859289825
"rs4300555",-0.0140251256525517
"rs17765922",-0.00370430340990424
"rs1014420",-0.0146468915045261
"rs2415352",4.9069058150053e-05
"rs72677958",-0.00841842405498028
"rs74760054",-0.00527008855715394
"rs963120",0.00317126652225852
"rs117849095",0.0014118505641818
"rs190664306",-0.0148316975682974
"rs7151025",-0.0154306590557098
"rs80060970",-0.00685295136645436
"rs75413287",0.000171435531228781
"rs4903782",-0.0152637781575322
"rs79009436",-0.00169361941516399
"rs72677959",-0.00296932179480791
"rs137883645",0.00698634749278426
"rs730105",0.00395866623148322
"rs10483475",-0.0147700235247612
"rs118048620",0.0418706685304642
"rs74610566",-0.0014380132779479
"rs2207532",-0.0148003026843071
"rs77715803",0.000213276129215956
"rs7494414",0.00338459853082895
"rs11624740",-0.014531989581883
"rs4903809",-0.0148949986323714
"rs75729501",-0.0015427484177053
"rs1955743",-0.0149525888264179
"rs55787458",-0.0145775601267815
"rs1955744",-0.0149561073631048
"rs56002523",-0.015017599798739
"rs79647207",-0.00507023883983493
"rs34445506",-0.014985959045589
"rs12893651",-0.0145643092691898
"rs117276383",-0.00153064448386431
"rs7142133",-0.0151926688849926
"rs112973822",0.0033450280316174
"rs35944906",-0.0151840392500162
"rs111507750",0.00335515895858407
"rs12884689",-0.015177926979959
"rs12885037",-0.0147761423140764
"rs1955745",-0.0147809330374002
"rs117912965",-0.0108360461890697
"rs11156921",0.0126527771353722
"rs11629237",-0.0147219551727176
"rs12897213",-0.0150119652971625
"rs2899853",-0.0147715061903
"rs117704811",-0.00147916935384274
"rs2015844",-0.0154903158545494
"rs118083282",-0.00118836713954806
"rs144359323",-0.00540131144225597
"rs1955746",-0.0156428776681423
"rs79056984",-0.00111017841845751
"rs78936886",-0.00140873668715358
"rs113086566",-0.00673151668161154
"rs1955747",0.00163156818598509
"rs1955748",0.00254401378333569
"rs7157135",-0.011271090246737
"rs7158515",-0.000975881703197956
"rs1955749",-0.0116040073335171
"rs1955750",-0.0114554613828659
"rs73253986",0.00120325991883874
"rs73253992",0.00127465138211846
"rs73253995",0.000975442118942738
"rs11844523",-0.00945024657994509
"rs80057786",0.00203827070072293
"rs7143398",-0.00911643821746111
"rs11627979",0.02113919518888
"rs11623821",0.020920567214489
"rs11622332",-0.00937602762132883
"rs12587727",-0.0349172092974186
"rs12587790",-0.023636331781745
