"SNP","rs26431"
"rs7733434",0.0613682679831982
"rs62384199",0.112234301865101
"rs141350293",0.0289957113564014
"rs35922130",0.112223319709301
"rs881236",-0.0109327277168632
"rs4495148",0.0613484084606171
"rs899048",-0.168933287262917
"rs4374736",-0.011275396682322
"rs4580749",-0.131074219942093
"rs4426891",0.0613439455628395
"rs72774399",0.0331488512456417
"rs1477614",0.112223483622074
"rs34733982",0.111773960292339
"rs60789964",-0.131084844470024
"rs12153671",0.116368234157562
"rs11749365",0.112235620617867
"rs181384024",-0.112006612122059
"rs11749432",0.112237140536308
"rs114461542",0.0534500293433666
"rs79205160",0.102457590401173
"rs34215693",0.0585888437926769
"rs36055045",-0.0109127219766378
"rs34167669",0.112250588834286
"rs13157527",0.111129723489285
"rs12719480",-0.0110793067142367
"rs1903801",0.0333034321665764
"rs1477617",0.0332614704966545
"rs4342300",0.103275798261166
"rs7707740",0.0613456889986992
"rs10061812",0.103012219071388
"rs1381972",-0.0290000885725021
"rs13357317",0.103210747241974
"rs185659236",0.0690838322043419
"rs10479110",0.103465236723423
"rs34079688",-0.0286562237888575
"rs56013513",0.0336516387760639
"rs77015468",0.0560854189097881
"rs9327748",0.0613576360046864
"rs183449937",0.0532711111009121
"rs13354265",0.0957610607147217
"rs7725731",0.061322744935751
"rs2126652",0.0673932656645775
"rs76178267",0.0457769706845284
"rs2400571",-0.0286359861493111
"rs2169614",0.0673936307430267
"rs10455058",0.116380207240582
"rs6887208",0.0613552778959274
"rs6891786",-0.0197081994265318
"rs1903799",-0.028703210875392
"rs12719484",0.0671428665518761
"rs72776112",0.00532677629962564
"rs28391228",-0.169876471161842
"rs13168142",-0.0286494791507721
"rs12653886",0.0724197030067444
"rs148930579",0.0333617553114891
"rs2016578",0.103620335459709
"rs2016585",-0.170022830367088
"rs2016587",-0.170032039284706
"rs72776117",0.0532322563230991
"rs6874414",0.0673120245337486
"rs145209259",0.0329536236822605
"rs10055375",0.102359436452389
"rs57300410",-0.028164878487587
"rs10057406",-0.170305237174034
"rs11741027",0.112808175384998
"rs10066974",0.0673033818602562
"rs12188653",0.102455198764801
"rs34372560",0.0612411983311176
"rs111784976",0.102498650550842
"rs12055054",0.0672010332345963
"rs12055212",-0.170373663306236
"rs78767024",-0.0197442900389433
"rs6869524",0.0675368756055832
"rs148553824",0.0571470595896244
"rs12054761",-0.170589253306389
"rs11242318",-0.0284003708511591
"rs140034968",0.0300563387572765
"rs28477114",-0.00319042149931192
"rs28655746",0.0670697465538979
"rs11951476",-0.0285167135298252
"rs76482331",0.0570771172642708
"rs11948635",-0.0285048633813858
"rs10035702",0.102859064936638
"rs12186526",0.0332257449626923
"rs10044571",0.0823500826954842
"rs13165708",0.113272607326508
"rs79619910",0.0639874786138535
"rs11950183",-0.0172619204968214
"rs78758214",0.0568631589412689
"rs10479116",0.0672931298613548
"rs10477780",0.0819715335965157
"rs10479118",0.102820932865143
"rs4597936",-0.0609994307160378
"rs12523089",-0.0672870874404907
"rs11960915",0.11321759223938
"rs114568137",0.0645598173141479
"rs1585619",-0.0671596452593803
"rs116234813",-0.0198613852262497
"rs67086942",-0.1629698574543
"rs76719902",-0.0323894359171391
"rs28535886",0.0503376051783562
"rs11739895",-0.00575211923569441
"rs80320343",-0.0316947028040886
"rs56050536",0.0287318825721741
"rs34659614",0.065664254128933
"rs34610842",0.111824482679367
"rs138946033",-0.0193934421986341
"rs55742935",0.111654937267303
"rs56356155",0.114613763988018
"rs28530672",0.050086859613657
"rs34486760",-0.0611371845006943
"rs80216069",0.0781377106904984
"rs147621744",0.0272395238280296
"rs11748160",0.0501333251595497
"rs1477616",0.0499946102499962
"rs1477615",0.0501181073486805
"rs35414166",-0.0610409900546074
"rs72776123",0.0288755036890507
"rs28757584",0.0500294789671898
"rs28408733",0.0445298328995705
"rs28406406",-0.14631050825119
"rs28690837",0.0500785931944847
"rs11955754",0.175060585141182
"rs113736182",0.027562890201807
"rs12517910",-0.061033483594656
