"SNP","rs8087969"
"rs147362599",-0.00169597193598747
"rs139555059",-0.0134184155613184
"rs1467087",-0.0173628013581038
"rs17740343",0.0129432240501046
"rs17740349",0.0128607144579291
"rs17660456",-0.00270939944311976
"rs17716831",0.0223919302225113
"rs4939617",-0.0197314396500587
"rs56677185",0.00585902621969581
"rs16951607",-0.0127664254978299
"rs4939949",-0.0192706510424614
"rs16951609",-0.0124538652598858
"rs1705528",-0.0193719770759344
"rs139362200",0.0111656133085489
"rs113683818",0.00488446792587638
"rs1705527",-0.0196490809321404
"rs71357227",0.0206372179090977
"rs16951612",-0.0110361455008388
"rs1790462",-0.0194345004856586
"rs11663203",0.0226037222892046
"rs11082806",0.00485803512856364
"rs74811752",-0.010658310726285
"rs117121088",-0.00618393067270517
"rs7231993",-0.0106879938393831
"rs12185316",0.00495961867272854
"rs112901051",-0.00469890888780355
"rs1705524",-0.0248182751238346
"rs79204427",-0.0249749179929495
"rs67491561",0.00495649594813585
"rs1397679",-0.0295836720615625
"rs193274045",0.00395322823897004
"rs4606830",0.00137474294751883
"rs4356569",0.0092909773811698
"rs79045919",-0.0189327131956816
"rs4267424",0.00997947249561548
"rs76511906",-0.0250708758831024
"rs76532004",0.00537224858999252
"rs77229882",0.00851521734148264
"rs1705515",-0.00111510371789336
"rs7242823",0.0268233511596918
"rs11662087",0.0318298079073429
"rs11082807",0.0322523824870586
"rs34758803",0.0318306535482407
"rs11082808",0.0322107300162315
"rs11877056",-0.0313913002610207
"rs1705520",-0.0239035226404667
"rs1705521",-0.0314742252230644
"rs1705522",-0.00473165838047862
"rs1790415",-0.0239529274404049
"rs12970477",0.0297565311193466
"rs60044507",0.00553061254322529
"rs1627326",-0.0224560480564833
"rs75984432",0.029523367062211
"rs77587172",-0.00887009408324957
"rs1705523",-0.0308328550308943
"rs34618434",0.00377340754494071
"rs77015246",-0.00869075674563646
"rs58641767",-0.0114809991791844
"rs4349244",0.0267126522958279
"rs1790414",-0.00613160664215684
"rs8084644",-0.0102913482114673
"rs8088311",-0.0100006368011236
"rs117493061",-0.0128053110092878
"rs9949319",-0.0132691496983171
"rs1705545",-0.0305241625756025
"rs1790413",-0.030519699677825
"rs4939950",0.029827743768692
"rs4939951",0.0298283789306879
"rs76182653",-0.00977943651378155
"rs78595862",-0.0101582854986191
"rs8093558",0.0298285409808159
"rs67503418",-0.0120442425832152
"rs8094659",0.0297845453023911
"rs1705546",-0.0365937501192093
"rs1790449",0.00344071350991726
"rs10502908",0.0306203458458185
