"SNP","rs13117519"
"rs874451",0.0219447501003742
"rs121393",0.0109272701665759
"rs231259",-0.00198357459157705
"rs231260",-0.0079914964735508
"rs231261",-0.00799280684441328
"rs17444794",-0.000434870831668377
"rs7691118",0.00269623240455985
"rs231262",-0.00800228770822287
"rs231263",-0.00800149515271187
"rs231264",-0.00549995433539152
"rs57878778",0.00780803011730313
"rs231265",-0.00805640686303377
"rs17444829",0.000927809625864029
"rs6815237",-0.0105268331244588
"rs118182",0.0201263539493084
"rs17628595",-0.0101808803156018
"rs62314690",0.00234413333237171
"rs144851418",-0.00122367404401302
"rs17590516",-0.00591198541224003
"rs17529302",0.00185655057430267
"rs17628645",-0.0103440554812551
"rs62314691",0.00185211282223463
"rs6533621",-0.00610775826498866
"rs62314692",0.00181651534512639
"rs6841696",-0.01039810013026
"rs10014766",-0.00604264670982957
"rs78665226",0.00511514721438289
"rs231266",0.0121887223795056
"rs74419594",-0.00506599294021726
"rs231267",0.0121838683262467
"rs2074384",-0.0105465361848474
"rs115089959",0.00355936028063297
"rs2074382",-0.0104188146069646
"rs116306603",0.00419930415228009
"rs112052994",-0.0136887086555362
"rs879068",-0.00382107542827725
"rs879069",-0.00380398891866207
"rs7662734",-0.00385977746918797
"rs72668003",0.00265209376811981
"rs6832674",0.00163241848349571
"rs28806888",-0.00613305531442165
"rs4834278",-0.00353854103013873
"rs4834279",-0.00330638373270631
"rs10033121",-0.00604673335328698
"rs62314694",0.00163500662893057
"rs68186265",-0.00728226965293288
"rs10006338",-0.003502924926579
"rs115735583",-0.00478512514382601
"rs114261051",0.00425793649628758
"rs6843915",-0.00352875329554081
"rs72668007",-0.00973099004477262
"rs28734126",0.00273255072534084
"rs143153907",-0.000817673280835152
"rs28478694",0.00288554094731808
"rs55873383",-0.00973315630108118
"rs77928206",0.00321374228224158
"rs6831575",0.00291891256347299
"rs6832630",0.00260349083691835
"rs2129408",-0.00289467116817832
"rs2129407",-0.0101001607254148
"rs79050678",0.00278339209035039
"rs62314696",0.00409722374752164
"rs75366070",0.00470092333853245
